old_villeId,new_villeId,old_NCCENR,new_NCCENR
42341,31674.0,Paris 15,Paris 15e Arrondissement
42342,31674.0,Paris 15,Paris 15e Arrondissement
42343,31674.0,Paris 15,Paris 15e Arrondissement
42344,31674.0,Paris 15,Paris 15e Arrondissement
42345,31674.0,Paris 15,Paris 15e Arrondissement
42346,31674.0,Paris 15,Paris 15e Arrondissement
42347,31674.0,Paris 15,Paris 15e Arrondissement
42348,31674.0,Paris 15,Paris 15e Arrondissement
42349,31675.0,Paris 16,Paris 16e Arrondissement
42350,31675.0,Paris 16,Paris 16e Arrondissement
42351,31675.0,Paris 16,Paris 16e Arrondissement
42352,31675.0,Paris 16,Paris 16e Arrondissement
42353,31675.0,Paris 16,Paris 16e Arrondissement
42354,31675.0,Paris 16,Paris 16e Arrondissement
42355,31675.0,Paris 16,Paris 16e Arrondissement
42356,31675.0,Paris 16,Paris 16e Arrondissement
42357,31675.0,Paris 16,Paris 16e Arrondissement
42358,31675.0,Paris 16,Paris 16e Arrondissement
42359,31675.0,Paris 16,Paris 16e Arrondissement
42360,31675.0,Paris 16,Paris 16e Arrondissement
42361,31675.0,Paris 16,Paris 16e Arrondissement
42362,31675.0,Paris 16,Paris 16e Arrondissement
42363,31675.0,Paris 16,Paris 16e Arrondissement
42364,31675.0,Paris 16,Paris 16e Arrondissement
42365,31675.0,Paris 16,Paris 16e Arrondissement
42366,31675.0,Paris 16,Paris 16e Arrondissement
42367,31675.0,Paris 16,Paris 16e Arrondissement
42368,31675.0,Paris 16,Paris 16e Arrondissement
42369,31675.0,Paris 16,Paris 16e Arrondissement
42370,31675.0,Paris 16,Paris 16e Arrondissement
42371,31675.0,Paris 16,Paris 16e Arrondissement
42372,31675.0,Paris 16,Paris 16e Arrondissement
42373,31675.0,Paris 16,Paris 16e Arrondissement
42374,31675.0,Paris 16,Paris 16e Arrondissement
42375,31675.0,Paris 16,Paris 16e Arrondissement
42376,31675.0,Paris 16,Paris 16e Arrondissement
42377,31667.0,Paris 08,Paris 8e Arrondissement
42378,31667.0,Paris 08,Paris 8e Arrondissement
42379,31667.0,Paris 08,Paris 8e Arrondissement
42380,31667.0,Paris 08,Paris 8e Arrondissement
42381,31676.0,Paris 17,Paris 17e Arrondissement
42382,31676.0,Paris 17,Paris 17e Arrondissement
42383,31676.0,Paris 17,Paris 17e Arrondissement
42384,31676.0,Paris 17,Paris 17e Arrondissement
42385,31676.0,Paris 17,Paris 17e Arrondissement
42386,31676.0,Paris 17,Paris 17e Arrondissement
42387,31676.0,Paris 17,Paris 17e Arrondissement
42388,31676.0,Paris 17,Paris 17e Arrondissement
42389,31676.0,Paris 17,Paris 17e Arrondissement
42390,31676.0,Paris 17,Paris 17e Arrondissement
42391,31676.0,Paris 17,Paris 17e Arrondissement
42392,31676.0,Paris 17,Paris 17e Arrondissement
42393,31676.0,Paris 17,Paris 17e Arrondissement
42394,31676.0,Paris 17,Paris 17e Arrondissement
42395,31676.0,Paris 17,Paris 17e Arrondissement
42396,31676.0,Paris 17,Paris 17e Arrondissement
42397,31676.0,Paris 17,Paris 17e Arrondissement
42398,31676.0,Paris 17,Paris 17e Arrondissement
42399,31676.0,Paris 17,Paris 17e Arrondissement
42400,31676.0,Paris 17,Paris 17e Arrondissement
42401,31676.0,Paris 17,Paris 17e Arrondissement
42402,31676.0,Paris 17,Paris 17e Arrondissement
42403,31676.0,Paris 17,Paris 17e Arrondissement
42404,31676.0,Paris 17,Paris 17e Arrondissement
42405,31676.0,Paris 17,Paris 17e Arrondissement
42406,31676.0,Paris 17,Paris 17e Arrondissement
42407,31676.0,Paris 17,Paris 17e Arrondissement
42408,31676.0,Paris 17,Paris 17e Arrondissement
42409,31676.0,Paris 17,Paris 17e Arrondissement
42410,31676.0,Paris 17,Paris 17e Arrondissement
42411,31676.0,Paris 17,Paris 17e Arrondissement
42412,31676.0,Paris 17,Paris 17e Arrondissement
42413,31676.0,Paris 17,Paris 17e Arrondissement
42414,31676.0,Paris 17,Paris 17e Arrondissement
42415,31676.0,Paris 17,Paris 17e Arrondissement
42416,31676.0,Paris 17,Paris 17e Arrondissement
42417,31676.0,Paris 17,Paris 17e Arrondissement
42418,31676.0,Paris 17,Paris 17e Arrondissement
42419,31676.0,Paris 17,Paris 17e Arrondissement
42420,31676.0,Paris 17,Paris 17e Arrondissement
42421,31676.0,Paris 17,Paris 17e Arrondissement
42422,31676.0,Paris 17,Paris 17e Arrondissement
42423,31676.0,Paris 17,Paris 17e Arrondissement
42424,31676.0,Paris 17,Paris 17e Arrondissement
42425,31676.0,Paris 17,Paris 17e Arrondissement
42426,31676.0,Paris 17,Paris 17e Arrondissement
42427,31676.0,Paris 17,Paris 17e Arrondissement
42428,31676.0,Paris 17,Paris 17e Arrondissement
42429,31677.0,Paris 18,Paris 18e Arrondissement
42430,31677.0,Paris 18,Paris 18e Arrondissement
42431,31677.0,Paris 18,Paris 18e Arrondissement
42432,31677.0,Paris 18,Paris 18e Arrondissement
42433,31677.0,Paris 18,Paris 18e Arrondissement
42434,31677.0,Paris 18,Paris 18e Arrondissement
42435,31677.0,Paris 18,Paris 18e Arrondissement
42436,31677.0,Paris 18,Paris 18e Arrondissement
42437,31677.0,Paris 18,Paris 18e Arrondissement
42438,31677.0,Paris 18,Paris 18e Arrondissement
42439,31677.0,Paris 18,Paris 18e Arrondissement
42440,31677.0,Paris 18,Paris 18e Arrondissement
42441,31677.0,Paris 18,Paris 18e Arrondissement
42442,31677.0,Paris 18,Paris 18e Arrondissement
42443,31677.0,Paris 18,Paris 18e Arrondissement
42444,31677.0,Paris 18,Paris 18e Arrondissement
42445,31677.0,Paris 18,Paris 18e Arrondissement
42446,31677.0,Paris 18,Paris 18e Arrondissement
42447,31677.0,Paris 18,Paris 18e Arrondissement
42448,31677.0,Paris 18,Paris 18e Arrondissement
42449,31677.0,Paris 18,Paris 18e Arrondissement
42450,31677.0,Paris 18,Paris 18e Arrondissement
42451,31677.0,Paris 18,Paris 18e Arrondissement
42452,31677.0,Paris 18,Paris 18e Arrondissement
42453,31677.0,Paris 18,Paris 18e Arrondissement
42454,31677.0,Paris 18,Paris 18e Arrondissement
42455,31677.0,Paris 18,Paris 18e Arrondissement
42456,31677.0,Paris 18,Paris 18e Arrondissement
42457,31677.0,Paris 18,Paris 18e Arrondissement
42458,31677.0,Paris 18,Paris 18e Arrondissement
42459,31677.0,Paris 18,Paris 18e Arrondissement
42460,31677.0,Paris 18,Paris 18e Arrondissement
42461,31677.0,Paris 18,Paris 18e Arrondissement
42462,31677.0,Paris 18,Paris 18e Arrondissement
42463,31677.0,Paris 18,Paris 18e Arrondissement
42464,31677.0,Paris 18,Paris 18e Arrondissement
42465,31677.0,Paris 18,Paris 18e Arrondissement
42466,31674.0,Paris 15,Paris 15e Arrondissement
42467,31674.0,Paris 15,Paris 15e Arrondissement
42468,31674.0,Paris 15,Paris 15e Arrondissement
42469,31674.0,Paris 15,Paris 15e Arrondissement
42470,31674.0,Paris 15,Paris 15e Arrondissement
42471,31674.0,Paris 15,Paris 15e Arrondissement
42472,31674.0,Paris 15,Paris 15e Arrondissement
42473,31674.0,Paris 15,Paris 15e Arrondissement
42474,31674.0,Paris 15,Paris 15e Arrondissement
42475,31674.0,Paris 15,Paris 15e Arrondissement
42476,31678.0,Paris 19,Paris 19e Arrondissement
42477,31672.0,Paris 13,Paris 13e Arrondissement
42478,31663.0,Paris 04,Paris 4e Arrondissement
42479,31678.0,Paris 19,Paris 19e Arrondissement
42480,31678.0,Paris 19,Paris 19e Arrondissement
42481,31678.0,Paris 19,Paris 19e Arrondissement
42482,31678.0,Paris 19,Paris 19e Arrondissement
42483,31678.0,Paris 19,Paris 19e Arrondissement
42484,31678.0,Paris 19,Paris 19e Arrondissement
42485,31678.0,Paris 19,Paris 19e Arrondissement
42486,31678.0,Paris 19,Paris 19e Arrondissement
42487,31678.0,Paris 19,Paris 19e Arrondissement
42488,31678.0,Paris 19,Paris 19e Arrondissement
42489,31678.0,Paris 19,Paris 19e Arrondissement
42490,31678.0,Paris 19,Paris 19e Arrondissement
42491,31678.0,Paris 19,Paris 19e Arrondissement
42492,31678.0,Paris 19,Paris 19e Arrondissement
42493,31678.0,Paris 19,Paris 19e Arrondissement
42494,31678.0,Paris 19,Paris 19e Arrondissement
42495,31678.0,Paris 19,Paris 19e Arrondissement
42496,31678.0,Paris 19,Paris 19e Arrondissement
42497,31678.0,Paris 19,Paris 19e Arrondissement
42498,31678.0,Paris 19,Paris 19e Arrondissement
42499,31678.0,Paris 19,Paris 19e Arrondissement
42500,31678.0,Paris 19,Paris 19e Arrondissement
42501,31678.0,Paris 19,Paris 19e Arrondissement
42502,31678.0,Paris 19,Paris 19e Arrondissement
42503,31678.0,Paris 19,Paris 19e Arrondissement
42504,31678.0,Paris 19,Paris 19e Arrondissement
42505,31678.0,Paris 19,Paris 19e Arrondissement
42506,31678.0,Paris 19,Paris 19e Arrondissement
42507,31678.0,Paris 19,Paris 19e Arrondissement
42508,31678.0,Paris 19,Paris 19e Arrondissement
42509,31678.0,Paris 19,Paris 19e Arrondissement
42510,31678.0,Paris 19,Paris 19e Arrondissement
42511,31678.0,Paris 19,Paris 19e Arrondissement
42512,31678.0,Paris 19,Paris 19e Arrondissement
42513,31678.0,Paris 19,Paris 19e Arrondissement
42514,31678.0,Paris 19,Paris 19e Arrondissement
42515,31678.0,Paris 19,Paris 19e Arrondissement
42516,31678.0,Paris 19,Paris 19e Arrondissement
42517,31678.0,Paris 19,Paris 19e Arrondissement
42518,31678.0,Paris 19,Paris 19e Arrondissement
42519,31678.0,Paris 19,Paris 19e Arrondissement
42520,31678.0,Paris 19,Paris 19e Arrondissement
42521,31678.0,Paris 19,Paris 19e Arrondissement
42522,31678.0,Paris 19,Paris 19e Arrondissement
42523,31679.0,Paris 20,Paris 20e Arrondissement
42524,31679.0,Paris 20,Paris 20e Arrondissement
42525,31679.0,Paris 20,Paris 20e Arrondissement
42526,31679.0,Paris 20,Paris 20e Arrondissement
42527,31679.0,Paris 20,Paris 20e Arrondissement
42528,31679.0,Paris 20,Paris 20e Arrondissement
42529,31679.0,Paris 20,Paris 20e Arrondissement
42530,31679.0,Paris 20,Paris 20e Arrondissement
42531,31679.0,Paris 20,Paris 20e Arrondissement
42532,31679.0,Paris 20,Paris 20e Arrondissement
42533,31679.0,Paris 20,Paris 20e Arrondissement
42534,31679.0,Paris 20,Paris 20e Arrondissement
42535,31679.0,Paris 20,Paris 20e Arrondissement
42536,31679.0,Paris 20,Paris 20e Arrondissement
42537,31679.0,Paris 20,Paris 20e Arrondissement
42538,31679.0,Paris 20,Paris 20e Arrondissement
42539,31679.0,Paris 20,Paris 20e Arrondissement
42540,31679.0,Paris 20,Paris 20e Arrondissement
42541,31679.0,Paris 20,Paris 20e Arrondissement
42542,31679.0,Paris 20,Paris 20e Arrondissement
42543,31679.0,Paris 20,Paris 20e Arrondissement
42544,31679.0,Paris 20,Paris 20e Arrondissement
42545,31679.0,Paris 20,Paris 20e Arrondissement
42546,31679.0,Paris 20,Paris 20e Arrondissement
42547,31679.0,Paris 20,Paris 20e Arrondissement
42548,31679.0,Paris 20,Paris 20e Arrondissement
42549,31679.0,Paris 20,Paris 20e Arrondissement
42550,31679.0,Paris 20,Paris 20e Arrondissement
42551,31673.0,Paris 14,Paris 14e Arrondissement
42552,31673.0,Paris 14,Paris 14e Arrondissement
42553,31673.0,Paris 14,Paris 14e Arrondissement
42554,31673.0,Paris 14,Paris 14e Arrondissement
42555,31673.0,Paris 14,Paris 14e Arrondissement
42556,31673.0,Paris 14,Paris 14e Arrondissement
42557,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42558,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42559,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42560,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42561,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42562,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42563,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42564,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42565,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42566,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42567,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42568,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42569,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42570,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42571,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42572,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42573,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42574,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42575,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42576,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42577,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42578,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42579,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42580,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
42581,32715.0,Melun,Melun
42582,32715.0,Melun,Melun
42583,32715.0,Melun,Melun
42584,32715.0,Melun,Melun
42585,32715.0,Melun,Melun
42586,32715.0,Melun,Melun
42587,32715.0,Melun,Melun
42588,32715.0,Melun,Melun
42589,32715.0,Melun,Melun
42590,32715.0,Melun,Melun
42591,32715.0,Melun,Melun
42592,32715.0,Melun,Melun
42593,32715.0,Melun,Melun
42594,32715.0,Melun,Melun
42595,32715.0,Melun,Melun
42596,32715.0,Melun,Melun
42597,32715.0,Melun,Melun
42598,32715.0,Melun,Melun
42599,32715.0,Melun,Melun
42600,32715.0,Melun,Melun
42601,32715.0,Melun,Melun
42602,32715.0,Melun,Melun
42603,32715.0,Melun,Melun
42604,32715.0,Melun,Melun
42605,32715.0,Melun,Melun
42606,32715.0,Melun,Melun
42607,32715.0,Melun,Melun
42608,32715.0,Melun,Melun
42609,32685.0,Lognes,Lognes
42610,32685.0,Lognes,Lognes
42611,32685.0,Lognes,Lognes
42612,32685.0,Lognes,Lognes
42613,32715.0,Melun,Melun
42614,32715.0,Melun,Melun
42615,32715.0,Melun,Melun
42616,32711.0,Meaux,Meaux
42617,32711.0,Meaux,Meaux
42618,32711.0,Meaux,Meaux
42619,32711.0,Meaux,Meaux
42620,32711.0,Meaux,Meaux
42621,32711.0,Meaux,Meaux
42622,32711.0,Meaux,Meaux
42623,32711.0,Meaux,Meaux
42624,32711.0,Meaux,Meaux
42625,32715.0,Melun,Melun
42626,32817.0,Roissy-en-Brie,Roissy-en-Brie
42627,32817.0,Roissy-en-Brie,Roissy-en-Brie
42628,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42629,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42630,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42631,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42632,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42633,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42634,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42635,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42636,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42637,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
42638,,Marne-la-Vallée,
42639,,Marne-la-Vallée,
42640,,Marne-la-Vallée,
42641,,Marne-la-Vallée,
42642,,Marne-la-Vallée,
42643,,Marne-la-Vallée,
42644,,Marne-la-Vallée,
42645,,Marne-la-Vallée,
42646,,Marne-la-Vallée,
42647,32448.0,Avon,Avon
42648,32448.0,Avon,Avon
42649,32448.0,Avon,Avon
42650,32448.0,Avon,Avon
42651,32448.0,Avon,Avon
42652,32448.0,Avon,Avon
42653,32448.0,Avon,Avon
42654,32448.0,Avon,Avon
42655,32448.0,Avon,Avon
42656,32897.0,Tournan-en-Brie,Tournan-en-Brie
42657,32897.0,Tournan-en-Brie,Tournan-en-Brie
42658,32897.0,Tournan-en-Brie,Tournan-en-Brie
42659,32897.0,Tournan-en-Brie,Tournan-en-Brie
42660,32897.0,Tournan-en-Brie,Tournan-en-Brie
42661,32897.0,Tournan-en-Brie,Tournan-en-Brie
42662,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
42663,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
42664,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
42665,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
42666,32499.0,Cesson,Cesson
42667,32499.0,Cesson,Cesson
42668,32499.0,Cesson,Cesson
42669,32499.0,Cesson,Cesson
42670,32499.0,Cesson,Cesson
42671,32499.0,Cesson,Cesson
42672,32499.0,Cesson,Cesson
42673,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42674,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42675,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42676,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42677,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42678,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42679,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42680,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
42681,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
42682,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
42683,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
42684,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
42685,32940.0,Villeparisis,Villeparisis
42686,32940.0,Villeparisis,Villeparisis
42687,32448.0,Avon,Avon
42688,32448.0,Avon,Avon
42689,32721.0,Mitry-Mory,Mitry-Mory
42690,32721.0,Mitry-Mory,Mitry-Mory
42691,32721.0,Mitry-Mory,Mitry-Mory
42692,32721.0,Mitry-Mory,Mitry-Mory
42693,32721.0,Mitry-Mory,Mitry-Mory
42694,32721.0,Mitry-Mory,Mitry-Mory
42695,32721.0,Mitry-Mory,Mitry-Mory
42696,32721.0,Mitry-Mory,Mitry-Mory
42697,32721.0,Mitry-Mory,Mitry-Mory
42698,32613.0,Fontainebleau,Fontainebleau
42699,32613.0,Fontainebleau,Fontainebleau
42700,32613.0,Fontainebleau,Fontainebleau
42701,32613.0,Fontainebleau,Fontainebleau
42702,32613.0,Fontainebleau,Fontainebleau
42703,32613.0,Fontainebleau,Fontainebleau
42704,32613.0,Fontainebleau,Fontainebleau
42705,32613.0,Fontainebleau,Fontainebleau
42706,,Marne-la-Vallée,
42707,,Marne-la-Vallée,
42708,,Marne-la-Vallée,
42709,,Marne-la-Vallée,
42710,,Marne-la-Vallée,
42711,,Marne-la-Vallée,
42712,,Marne-la-Vallée,
42713,,Marne-la-Vallée,
42714,,Marne-la-Vallée,
42715,32711.0,Meaux,Meaux
42716,32711.0,Meaux,Meaux
42717,32711.0,Meaux,Meaux
42718,32711.0,Meaux,Meaux
42719,32711.0,Meaux,Meaux
42720,32711.0,Meaux,Meaux
42721,32800.0,Pontault-Combault,Pontault-Combault
42722,32800.0,Pontault-Combault,Pontault-Combault
42723,32800.0,Pontault-Combault,Pontault-Combault
42724,32800.0,Pontault-Combault,Pontault-Combault
42725,32800.0,Pontault-Combault,Pontault-Combault
42726,32800.0,Pontault-Combault,Pontault-Combault
42727,32800.0,Pontault-Combault,Pontault-Combault
42728,32800.0,Pontault-Combault,Pontault-Combault
42729,32711.0,Meaux,Meaux
42730,32711.0,Meaux,Meaux
42731,32711.0,Meaux,Meaux
42732,32551.0,Combs-la-Ville,Combs-la-Ville
42733,32551.0,Combs-la-Ville,Combs-la-Ville
42734,32551.0,Combs-la-Ville,Combs-la-Ville
42735,32551.0,Combs-la-Ville,Combs-la-Ville
42736,32551.0,Combs-la-Ville,Combs-la-Ville
42737,32551.0,Combs-la-Ville,Combs-la-Ville
42738,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42739,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42740,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42741,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42742,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42743,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42744,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42745,32547.0,Claye-Souilly,Claye-Souilly
42746,32547.0,Claye-Souilly,Claye-Souilly
42747,32547.0,Claye-Souilly,Claye-Souilly
42748,32547.0,Claye-Souilly,Claye-Souilly
42749,32547.0,Claye-Souilly,Claye-Souilly
42750,32547.0,Claye-Souilly,Claye-Souilly
42751,32547.0,Claye-Souilly,Claye-Souilly
42752,32547.0,Claye-Souilly,Claye-Souilly
42753,,Marne-la-Vallée,
42754,,Marne-la-Vallée,
42755,,Marne-la-Vallée,
42756,,Marne-la-Vallée,
42757,,Marne-la-Vallée,
42758,,Marne-la-Vallée,
42759,,Marne-la-Vallée,
42760,,Marne-la-Vallée,
42761,,Marne-la-Vallée,
42762,,Marne-la-Vallée,
42763,,Marne-la-Vallée,
42764,,Marne-la-Vallée,
42765,,Marne-la-Vallée,
42766,,Marne-la-Vallée,
42767,,Marne-la-Vallée,
42768,,Marne-la-Vallée,
42769,,Marne-la-Vallée,
42770,,Marne-la-Vallée,
42771,,Marne-la-Vallée,
42772,,Marne-la-Vallée,
42773,,Marne-la-Vallée,
42774,,Marne-la-Vallée,
42775,,Marne-la-Vallée,
42776,,Marne-la-Vallée,
42777,,Marne-la-Vallée,
42778,,Marne-la-Vallée,
42779,,Marne-la-Vallée,
42780,,Marne-la-Vallée,
42781,,Marne-la-Vallée,
42782,,Marne-la-Vallée,
42783,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42784,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42785,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42786,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42787,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
42788,32885.0,Souppes-sur-Loing,Souppes-sur-Loing
42789,32885.0,Souppes-sur-Loing,Souppes-sur-Loing
42790,32806.0,Provins,Provins
42791,32806.0,Provins,Provins
42792,32806.0,Provins,Provins
42793,32806.0,Provins,Provins
42794,32806.0,Provins,Provins
42795,32806.0,Provins,Provins
42796,32806.0,Provins,Provins
42797,32806.0,Provins,Provins
42798,32537.0,Chelles,Chelles
42799,32537.0,Chelles,Chelles
42800,32537.0,Chelles,Chelles
42801,32537.0,Chelles,Chelles
42802,32537.0,Chelles,Chelles
42803,32537.0,Chelles,Chelles
42804,32537.0,Chelles,Chelles
42805,32537.0,Chelles,Chelles
42806,32537.0,Chelles,Chelles
42807,32560.0,Coulommiers,Coulommiers
42808,32560.0,Coulommiers,Coulommiers
42809,32560.0,Coulommiers,Coulommiers
42810,32560.0,Coulommiers,Coulommiers
42811,32560.0,Coulommiers,Coulommiers
42812,32560.0,Coulommiers,Coulommiers
42813,32560.0,Coulommiers,Coulommiers
42814,32560.0,Coulommiers,Coulommiers
42815,32560.0,Coulommiers,Coulommiers
42816,32872.0,Savigny-le-Temple,Savigny-le-Temple
42817,32872.0,Savigny-le-Temple,Savigny-le-Temple
42818,32872.0,Savigny-le-Temple,Savigny-le-Temple
42819,32872.0,Savigny-le-Temple,Savigny-le-Temple
42820,32872.0,Savigny-le-Temple,Savigny-le-Temple
42821,32872.0,Savigny-le-Temple,Savigny-le-Temple
42822,32872.0,Savigny-le-Temple,Savigny-le-Temple
42823,32872.0,Savigny-le-Temple,Savigny-le-Temple
42824,32872.0,Savigny-le-Temple,Savigny-le-Temple
42825,32723.0,Moissy-Cramayel,Moissy-Cramayel
42826,32723.0,Moissy-Cramayel,Moissy-Cramayel
42827,32723.0,Moissy-Cramayel,Moissy-Cramayel
42828,32723.0,Moissy-Cramayel,Moissy-Cramayel
42829,32723.0,Moissy-Cramayel,Moissy-Cramayel
42830,32723.0,Moissy-Cramayel,Moissy-Cramayel
42831,32723.0,Moissy-Cramayel,Moissy-Cramayel
42832,32723.0,Moissy-Cramayel,Moissy-Cramayel
42833,32723.0,Moissy-Cramayel,Moissy-Cramayel
42834,32678.0,Lieusaint,Lieusaint
42835,32678.0,Lieusaint,Lieusaint
42836,32678.0,Lieusaint,Lieusaint
42837,32678.0,Lieusaint,Lieusaint
42838,32678.0,Lieusaint,Lieusaint
42839,32678.0,Lieusaint,Lieusaint
42840,32678.0,Lieusaint,Lieusaint
42841,32678.0,Lieusaint,Lieusaint
42842,32678.0,Lieusaint,Lieusaint
42843,32872.0,Savigny-le-Temple,Savigny-le-Temple
42844,32872.0,Savigny-le-Temple,Savigny-le-Temple
42845,32872.0,Savigny-le-Temple,Savigny-le-Temple
42846,32872.0,Savigny-le-Temple,Savigny-le-Temple
42847,,Marne-la-Vallée,
42848,,Marne-la-Vallée,
42849,,Marne-la-Vallée,
42850,,Marne-la-Vallée,
42851,,Marne-la-Vallée,
42852,,Marne-la-Vallée,
42853,,Marne-la-Vallée,
42854,,Marne-la-Vallée,
42855,,Marne-la-Vallée,
42856,,Marne-la-Vallée,
42857,,Marne-la-Vallée,
42858,,Marne-la-Vallée,
42859,,Marne-la-Vallée,
42860,,Marne-la-Vallée,
42861,,Marne-la-Vallée,
42862,32537.0,Chelles,Chelles
42863,32537.0,Chelles,Chelles
42864,32537.0,Chelles,Chelles
42865,32537.0,Chelles,Chelles
42866,,Marne-la-Vallée,
42867,,Marne-la-Vallée,
42868,,Marne-la-Vallée,
42869,,Marne-la-Vallée,
42870,,Marne-la-Vallée,
42871,,Marne-la-Vallée,
42872,,Marne-la-Vallée,
42873,,Marne-la-Vallée,
42874,,Marne-la-Vallée,
42875,,Marne-la-Vallée,
42876,,Marne-la-Vallée,
42877,,Marne-la-Vallée,
42878,,Marne-la-Vallée,
42879,32745.0,Mormant,Mormant
42880,32745.0,Mormant,Mormant
42881,32745.0,Mormant,Mormant
42882,,Marne-la-Vallée,
42883,,Marne-la-Vallée,
42884,,Marne-la-Vallée,
42885,,Marne-la-Vallée,
42886,,Marne-la-Vallée,
42887,,Marne-la-Vallée,
42888,32761.0,Nemours,Nemours
42889,32761.0,Nemours,Nemours
42890,32761.0,Nemours,Nemours
42891,32761.0,Nemours,Nemours
42892,32761.0,Nemours,Nemours
42893,32761.0,Nemours,Nemours
42894,32761.0,Nemours,Nemours
42895,32761.0,Nemours,Nemours
42896,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42897,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42898,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42899,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42900,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42901,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42902,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42903,32743.0,Moret-sur-Loing,Moret-Loing-et-Orvanne
42904,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42905,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42906,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42907,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42908,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42909,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42910,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42911,32778.0,Ozoir-la-Ferrière,Ozoir-la-Ferrière
42912,32732.0,Montereau-Fault-Yonne,Montereau-Fault-Yonne
