ville_id,ville_INSEE,ville_CDC,ville_CHEFLIEU,ville_REG,ville_DEP,ville_COM,ville_AR,ville_CT,ville_TNCC,ville_ARTMAJ,ville_NCC,ville_ARTMIN,ville_NCCENR,ville_LAT,ville_LONG,ville_CP,ville_dateAdded,ville_dateUpdated,ville_newId
58070,D92081,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92081,,2014-04-25 14:54:32,
58071,D92082,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92082,,2014-04-25 14:54:32,
58072,D92083,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92083,,2014-04-25 14:54:32,
58073,D92084,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92084,,2014-04-25 14:54:32,
58074,D92085,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92085,,2014-04-25 14:54:32,
58075,D92086,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92086,,2014-04-25 14:54:32,
58076,D92087,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92087,,2014-04-25 14:54:32,
58077,D92088,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92088,,2014-04-25 14:54:32,
58078,D92089,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92089,,2014-04-25 14:54:32,
58079,D92092,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92092,,2014-04-25 14:54:32,
58080,D92093,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92093,,2014-04-25 14:54:32,
58081,D92095,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92095,,2014-04-25 14:54:32,
58082,D92096,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92096,,2014-04-25 14:54:32,
58083,D92097,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92097,,2014-04-25 14:54:32,
58084,D92098,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92098,,2014-04-25 14:54:32,
58085,D92099,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92099,,2014-04-25 14:54:32,
58285,D92361,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92361,,2014-04-25 14:54:32,
58286,D92362,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92362,,2014-04-25 14:54:32,
58287,D92363,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92363,,2014-04-25 14:54:32,
58288,D92364,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92364,,2014-04-25 14:54:32,
58289,D92365,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92365,,2014-04-25 14:54:32,
58290,D92366,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92366,,2014-04-25 14:54:32,
58291,D92369,,,,,,,,,,,,Meudon-la-Forêt,48.7840004,2.2251,92369,,2014-04-25 14:54:32,
58332,D92499,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92499,,2014-04-25 14:54:32,
58587,D92901,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92901,,2014-04-25 14:54:32,
58588,D92902,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92902,,2014-04-25 14:54:32,
58589,D92903,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92903,,2014-04-25 14:54:32,
58590,D92904,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92904,,2014-04-25 14:54:32,
58591,D92906,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92906,,2014-04-25 14:54:32,
58592,D92907,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92907,,2014-04-25 14:54:32,
58593,D92908,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92908,,2014-04-25 14:54:32,
58594,D92909,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92909,,2014-04-25 14:54:32,
58595,D92911,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92911,,2014-04-25 14:54:32,
58596,D92912,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92912,,2014-04-25 14:54:32,
58597,D92913,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92913,,2014-04-25 14:54:32,
58598,D92914,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92914,,2014-04-25 14:54:32,
58599,D92915,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92915,,2014-04-25 14:54:32,
58600,D92916,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92916,,2014-04-25 14:54:32,
58601,D92917,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92917,,2014-04-25 14:54:32,
58602,D92918,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92918,,2014-04-25 14:54:32,
58603,D92919,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92919,,2014-04-25 14:54:32,
58604,D92920,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92920,,2014-04-25 14:54:32,
58605,D92921,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92921,,2014-04-25 14:54:32,
58606,D92922,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92922,,2014-04-25 14:54:32,
58607,D92923,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92923,,2014-04-25 14:54:32,
58608,D92924,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92924,,2014-04-25 14:54:32,
58609,D92925,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92925,,2014-04-25 14:54:32,
58610,D92926,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92926,,2014-04-25 14:54:32,
58611,D92927,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92927,,2014-04-25 14:54:32,
58612,D92928,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92928,,2014-04-25 14:54:32,
58613,D92929,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92929,,2014-04-25 14:54:32,
58614,D92930,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92930,,2014-04-25 14:54:32,
58615,D92931,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92931,,2014-04-25 14:54:32,
58616,D92932,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92932,,2014-04-25 14:54:32,
58617,D92933,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92933,,2014-04-25 14:54:32,
58618,D92934,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92934,,2014-04-25 14:54:32,
58619,D92935,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92935,,2014-04-25 14:54:32,
58620,D92936,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92936,,2014-04-25 14:54:32,
58621,D92937,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92937,,2014-04-25 14:54:32,
58622,D92938,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92938,,2014-04-25 14:54:32,
58623,D92939,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92939,,2014-04-25 14:54:32,
58625,D92970,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92970,,2014-04-25 14:54:32,
58626,D92971,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92971,,2014-04-25 14:54:32,
58627,D92972,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92972,,2014-04-25 14:54:32,
58628,D92973,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92973,,2014-04-25 14:54:32,
58629,D92974,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92974,,2014-04-25 14:54:32,
58630,D92975,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92975,,2014-04-25 14:54:32,
58631,D92977,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92977,,2014-04-25 14:54:32,
58632,D92978,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92978,,2014-04-25 14:54:32,
58633,D92979,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92979,,2014-04-25 14:54:32,
58634,D92980,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92980,,2014-04-25 14:54:32,
58635,D92981,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92981,,2014-04-25 14:54:32,
58636,D92983,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92983,,2014-04-25 14:54:32,
58637,D92984,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92984,,2014-04-25 14:54:32,
58638,D92985,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92985,,2014-04-25 14:54:32,
58639,D92986,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92986,,2014-04-25 14:54:32,
58640,D92987,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92987,,2014-04-25 14:54:32,
58641,D92988,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92988,,2014-04-25 14:54:32,
58642,D92989,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92989,,2014-04-25 14:54:32,
58643,D92999,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92999,,2014-04-25 14:54:32,
58744,D93210,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93210,,2014-04-25 14:54:32,
58745,D93211,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93211,,2014-04-25 14:54:32,
58746,D93212,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93212,,2014-04-25 14:54:32,
58747,D93213,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93213,,2014-04-25 14:54:32,
58748,D93214,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93214,,2014-04-25 14:54:32,
58749,D93216,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93216,,2014-04-25 14:54:32,
58750,D93217,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93217,,2014-04-25 14:54:32,
58751,D93218,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93218,,2014-04-25 14:54:32,
58752,D93219,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93219,,2014-04-25 14:54:32,
58821,D93453,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93453,,2014-04-25 14:54:32,
58822,D93454,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93454,,2014-04-25 14:54:32,
58823,D93455,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93455,,2014-04-25 14:54:32,
58824,D93456,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93456,,2014-04-25 14:54:32,
58825,D93457,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93457,,2014-04-25 14:54:32,
58826,D93458,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93458,,2014-04-25 14:54:32,
58862,D93534,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93534,,2014-04-25 14:54:32,
58864,D93536,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93536,,2014-04-25 14:54:32,
58866,D93538,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93538,,2014-04-25 14:54:32,
58867,D93539,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93539,,2014-04-25 14:54:32,
58880,D93571,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93571,,2014-04-25 14:54:32,
58881,D93574,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93574,,2014-04-25 14:54:32,
58882,D93575,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93575,,2014-04-25 14:54:32,
58883,D93576,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93576,,2014-04-25 14:54:32,
58884,D93577,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93577,,2014-04-25 14:54:32,
58885,D93578,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93578,,2014-04-25 14:54:32,
58909,D93631,,,,,,,,,,,,La Plaine-Saint-Denis,48.9085007,2.3638,93631,,2014-04-25 14:54:32,
59089,D94211,,,,,,,,,,,,La Varenne-Saint-Hilaire,48.7947998,2.5127001,94211,,2014-04-25 14:54:32,
59090,D94214,,,,,,,,,,,,La Varenne-Saint-Hilaire,48.7947998,2.5127001,94214,,2014-04-25 14:54:32,
59091,D94219,,,,,,,,,,,,La Varenne-Saint-Hilaire,48.7947998,2.5127001,94219,,2014-04-25 14:54:32,
59505,D95001,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95001,,2014-04-25 14:54:33,
59506,D95002,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95002,,2014-04-25 14:54:33,
59507,D95003,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95003,,2014-04-25 14:54:33,
59508,D95004,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95004,,2014-04-25 14:54:33,
59509,D95005,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95005,,2014-04-25 14:54:33,
59510,D95006,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95006,,2014-04-25 14:54:33,
59511,D95007,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95007,,2014-04-25 14:54:33,
59512,D95008,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95008,,2014-04-25 14:54:33,
59513,D95010,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95010,,2014-04-25 14:54:33,
59514,D95011,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95011,,2014-04-25 14:54:33,
59515,D95012,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95012,,2014-04-25 14:54:33,
59516,D95013,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95013,,2014-04-25 14:54:33,
59517,D95014,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95014,,2014-04-25 14:54:33,
59518,D95015,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95015,,2014-04-25 14:54:33,
59519,D95016,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95016,,2014-04-25 14:54:33,
59520,D95017,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95017,,2014-04-25 14:54:33,
59521,D95018,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95018,,2014-04-25 14:54:33,
59522,D95019,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95019,,2014-04-25 14:54:33,
59523,D95020,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95020,,2014-04-25 14:54:33,
59524,D95021,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95021,,2014-04-25 14:54:33,
59525,D95022,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95022,,2014-04-25 14:54:33,
59526,D95023,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95023,,2014-04-25 14:54:33,
59527,D95024,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95024,,2014-04-25 14:54:33,
59528,D95025,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95025,,2014-04-25 14:54:33,
59529,D95027,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95027,,2014-04-25 14:54:33,
59530,D95028,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95028,,2014-04-25 14:54:33,
59531,D95029,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95029,,2014-04-25 14:54:33,
59532,D95030,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95030,,2014-04-25 14:54:33,
59533,D95031,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95031,,2014-04-25 14:54:33,
59534,D95032,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95032,,2014-04-25 14:54:33,
59535,D95033,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95033,,2014-04-25 14:54:33,
59536,D95034,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95034,,2014-04-25 14:54:33,
59537,D95035,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95035,,2014-04-25 14:54:33,
59538,D95036,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95036,,2014-04-25 14:54:33,
59539,D95037,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95037,,2014-04-25 14:54:33,
59540,D95038,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95038,,2014-04-25 14:54:33,
59541,D95040,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95040,,2014-04-25 14:54:33,
59542,D95041,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95041,,2014-04-25 14:54:33,
59543,D95042,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95042,,2014-04-25 14:54:33,
59544,D95046,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95046,,2014-04-25 14:54:33,
59545,D95050,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95050,,2014-04-25 14:54:33,
59546,D95051,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95051,,2014-04-25 14:54:33,
59547,D95052,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95052,,2014-04-25 14:54:33,
59548,D95053,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95053,,2014-04-25 14:54:33,
59549,D95054,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95054,,2014-04-25 14:54:33,
59550,D95055,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95055,,2014-04-25 14:54:33,
59551,D95056,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95056,,2014-04-25 14:54:33,
59552,D95059,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95059,,2014-04-25 14:54:33,
59553,D95060,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95060,,2014-04-25 14:54:33,
59554,D95061,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95061,,2014-04-25 14:54:33,
59555,D95062,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95062,,2014-04-25 14:54:33,
59556,D95063,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95063,,2014-04-25 14:54:33,
59557,D95064,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95064,,2014-04-25 14:54:33,
59558,D95065,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95065,,2014-04-25 14:54:33,
59559,D95066,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95066,,2014-04-25 14:54:33,
59560,D95067,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95067,,2014-04-25 14:54:33,
59561,D95069,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95069,,2014-04-25 14:54:33,
59562,D95070,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95070,,2014-04-25 14:54:33,
59563,D95071,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95071,,2014-04-25 14:54:33,
59564,D95072,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95072,,2014-04-25 14:54:33,
59565,D95073,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95073,,2014-04-25 14:54:33,
59566,D95074,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95074,,2014-04-25 14:54:33,
59567,D95075,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95075,,2014-04-25 14:54:33,
59568,D95076,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95076,,2014-04-25 14:54:33,
59569,D95077,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95077,,2014-04-25 14:54:33,
59570,D95078,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95078,,2014-04-25 14:54:33,
59571,D95079,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95079,,2014-04-25 14:54:33,
59572,D95090,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95090,,2014-04-25 14:54:33,
59573,D95091,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95091,,2014-04-25 14:54:33,
59574,D95092,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95092,,2014-04-25 14:54:33,
59575,D95093,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95093,,2014-04-25 14:54:33,
59576,D95094,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95094,,2014-04-25 14:54:33,
59577,D95095,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95095,,2014-04-25 14:54:33,
59578,D95096,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95096,,2014-04-25 14:54:33,
59579,D95097,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95097,,2014-04-25 14:54:33,
59580,D95098,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95098,,2014-04-25 14:54:33,
59664,D95301,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95301,,2014-04-25 14:54:33,
59665,D95302,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95302,,2014-04-25 14:54:33,
59666,D95303,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95303,,2014-04-25 14:54:33,
59667,D95304,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95304,,2014-04-25 14:54:33,
59668,D95306,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95306,,2014-04-25 14:54:33,
59669,D95309,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95309,,2014-04-25 14:54:33,
59670,D95311,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95311,,2014-04-25 14:54:33,
59671,D95312,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95312,,2014-04-25 14:54:33,
59672,D95313,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95313,,2014-04-25 14:54:33,
59673,D95314,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95314,,2014-04-25 14:54:33,
59674,D95315,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95315,,2014-04-25 14:54:33,
59675,D95316,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95316,,2014-04-25 14:54:33,
59676,D95318,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95318,,2014-04-25 14:54:33,
59677,D95319,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95319,,2014-04-25 14:54:33,
59716,D95521,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95521,,2014-04-25 14:54:33,
59717,D95522,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95522,,2014-04-25 14:54:33,
59718,D95523,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95523,,2014-04-25 14:54:33,
59719,D95524,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95524,,2014-04-25 14:54:33,
59720,D95525,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95525,,2014-04-25 14:54:33,
59721,D95526,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95526,,2014-04-25 14:54:33,
59722,D95527,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95527,,2014-04-25 14:54:33,
59723,D95528,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95528,,2014-04-25 14:54:33,
59724,D95529,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95529,,2014-04-25 14:54:33,
59735,D95611,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95611,,2014-04-25 14:54:33,
59736,D95612,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95612,,2014-04-25 14:54:33,
59737,D95613,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95613,,2014-04-25 14:54:33,
59738,D95614,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95614,,2014-04-25 14:54:33,
59739,D95615,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95615,,2014-04-25 14:54:33,
59740,D95616,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95616,,2014-04-25 14:54:33,
59741,D95617,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95617,,2014-04-25 14:54:33,
59742,D95618,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95618,,2014-04-25 14:54:33,
59743,D95619,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95619,,2014-04-25 14:54:33,
59744,D95651,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95651,,2014-04-25 14:54:33,
59745,D95652,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95652,,2014-04-25 14:54:33,
59746,D95659,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95659,,2014-04-25 14:54:33,
59752,D95801,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95801,,2014-04-25 14:54:33,
59753,D95802,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95802,,2014-04-25 14:54:33,
59754,D95803,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95803,,2014-04-25 14:54:33,
59755,D95804,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95804,,2014-04-25 14:54:33,
59756,D95805,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95805,,2014-04-25 14:54:33,
59757,D95806,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95806,,2014-04-25 14:54:33,
59758,D95807,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95807,,2014-04-25 14:54:33,
59759,D95808,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95808,,2014-04-25 14:54:33,
59760,D95809,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95809,,2014-04-25 14:54:33,
59770,D95861,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95861,,2014-04-25 14:54:33,
59771,D95862,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95862,,2014-04-25 14:54:33,
59772,D95863,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95863,,2014-04-25 14:54:33,
59773,D95864,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95864,,2014-04-25 14:54:33,
59774,D95865,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95865,,2014-04-25 14:54:33,
59775,D95866,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95866,,2014-04-25 14:54:33,
59776,D95868,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95868,,2014-04-25 14:54:33,
59785,D95891,,,,,,,,,,,,Cergy-Pontoise,49.0388985,2.0769999,95891,,2014-04-25 14:54:33,
